StartTime: 2021-03-01 16:55:51.945
address	Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz
0x50	 16:55:52.001	 2021-03-01 16:55:51.760	-0.1660	-0.1514	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3049	35.92	-131	-201	-140
0x50	 16:55:52.006	 2021-03-01 16:55:51.765	-0.1660	-0.1514	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3049	35.92	-131	-200	-140
0x50	 16:55:52.012	 2021-03-01 16:55:51.770	-0.1660	-0.1514	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3049	35.92	-131	-200	-139
0x50	 16:55:52.017	 2021-03-01 16:55:51.775	-0.1660	-0.1514	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3049	35.92	-131	-199	-139
0x50	 16:55:52.022	 2021-03-01 16:55:51.780	-0.1655	-0.1519	1.0034	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2994	35.92	-131	-198	-138
0x50	 16:55:52.027	 2021-03-01 16:55:51.785	-0.1655	-0.1519	1.0034	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2994	35.92	-130	-198	-137
0x50	 16:55:52.032	 2021-03-01 16:55:51.790	-0.1655	-0.1519	1.0034	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2994	35.92	-129	-197	-137
0x50	 16:55:52.037	 2021-03-01 16:55:51.795	-0.1655	-0.1519	1.0034	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2994	35.92	-129	-197	-137
0x50	 16:55:52.042	 2021-03-01 16:55:51.800	-0.1650	-0.1519	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2994	35.89	-129	-197	-137
0x50	 16:55:52.047	 2021-03-01 16:55:51.805	-0.1650	-0.1519	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2994	35.89	-129	-196	-137
0x50	 16:55:52.052	 2021-03-01 16:55:51.810	-0.1650	-0.1519	1.0039	0.0000	0.0000	0.0000	-8.4485	9.1681	-146.2994	35.89	-129	-197	-137
0x50	 16:55:52.057	 2021-03-01 16:55:51.815	-0.1650	-0.1519	1.0039	0.0000	0.0000	0.0000	-8.4485	9.1681	-146.2994	35.89	-129	-198	-137
0x50	 16:55:52.062	 2021-03-01 16:55:51.820	-0.1650	-0.1509	1.0039	0.0000	0.0000	0.0000	-8.4485	9.1681	-146.2994	35.89	-130	-198	-137
0x50	 16:55:52.067	 2021-03-01 16:55:51.825	-0.1650	-0.1509	1.0039	0.0000	0.0000	0.0000	-8.4485	9.1681	-146.2994	35.89	-130	-199	-137
0x50	 16:55:52.072	 2021-03-01 16:55:51.830	-0.1650	-0.1509	1.0039	0.0000	0.0000	0.0000	-8.4485	9.1681	-146.2994	35.89	-131	-200	-136
0x50	 16:55:52.077	 2021-03-01 16:55:51.835	-0.1650	-0.1509	1.0039	0.0000	0.0000	0.0000	-8.4485	9.1681	-146.2994	35.89	-131	-200	-135
0x50	 16:55:52.082	 2021-03-01 16:55:51.840	-0.1646	-0.1499	1.0039	0.0000	0.0000	0.0000	-8.4485	9.1681	-146.2939	35.90	-131	-200	-135
0x50	 16:55:52.087	 2021-03-01 16:55:51.845	-0.1646	-0.1499	1.0039	0.0000	0.0000	0.0000	-8.4485	9.1681	-146.2939	35.90	-131	-201	-134
0x50	 16:55:52.092	 2021-03-01 16:55:51.850	-0.1646	-0.1499	1.0039	0.0000	0.0000	0.0000	-8.4485	9.1681	-146.2994	35.90	-131	-202	-133
0x50	 16:55:52.097	 2021-03-01 16:55:51.855	-0.1646	-0.1499	1.0039	0.0000	0.0000	0.0000	-8.4485	9.1681	-146.2994	35.90	-131	-202	-133
0x50	 16:55:52.102	 2021-03-01 16:55:51.860	-0.1636	-0.1489	1.0049	-0.0610	0.1221	-0.1221	-8.4485	9.1681	-146.2994	35.93	-131	-201	-132
0x50	 16:55:52.107	 2021-03-01 16:55:51.865	-0.1636	-0.1489	1.0049	-0.0610	0.1221	-0.1221	-8.4485	9.1736	-146.2994	35.93	-131	-202	-132
0x50	 16:55:52.138	 2021-03-01 16:55:51.870	-0.1636	-0.1489	1.0049	-0.0610	0.1221	-0.1221	-8.4485	9.1736	-146.2994	35.93	-131	-202	-131
